stem,stratum,in_wordnet,wordnet_pos,forms,n_forms,stem_intake
ectokinetic,not-in-wn,False,,ectokineticer ectokineticest,2,
ectomarginal,not-in-wn,False,,ectomarginaler ectomarginalest,2,
ectomedial,not-in-wn,False,,ectomedialer ectomedialest,2,
ectomeric,not-in-wn,False,,ectomericer ectomericest,2,twl_scrabble_dictionary
ectomesodermal,not-in-wn,False,,ectomesodermaller ectomesodermallest,2,
ectomorphic,wn-adj,True,a,ectomorphicer ectomorphicest,2,twl_scrabble_dictionary
ectoneural,not-in-wn,False,,ectoneuraler ectoneuralest,2,
ectosomal,not-in-wn,False,,ectosomaler ectosomalest,2,
ectosomatic,not-in-wn,False,,ectosomaticer ectosomaticest,2,
ectosphenotic,not-in-wn,False,,ectosphenoticer ectosphenoticest,2,
ectostromatic,not-in-wn,False,,ectostromaticer ectostromaticest,2,
ectosurgical,not-in-wn,False,,ectosurgicaler ectosurgicalest,2,
ectosymbiontic,not-in-wn,False,,ectosymbionticer ectosymbionticest,2,
ectosymbiotic,not-in-wn,False,,ectosymbioticer ectosymbioticest,2,
edible,wn-adj,True,an,edibler ediblest,2,twl_scrabble_dictionary
effable,not-in-wn,False,,effabler effablest,2,twl_scrabble_dictionary
effaceable,wn-adj,True,s,effaceabler effaceablest,2,twl_scrabble_dictionary
effusive,wn-adj,True,s,effusivest,1,twl_scrabble_dictionary
eirenical,not-in-wn,False,,eirenicaler eirenicalest,2,twl_scrabble_dictionary
eisteddfodic,not-in-wn,False,,eisteddfodicer eisteddfodicest,2,twl_scrabble_dictionary
ejaculatory,not-in-wn,False,,ejaculatorier ejaculatoriest,2,twl_scrabble_dictionary
ejectable,not-in-wn,False,,ejectabler ejectablest,2,twl_scrabble_dictionary
ejective,not-in-wn,False,,ejectiver ejectivest,2,twl_scrabble_dictionary
ekistic,not-in-wn,False,,ekisticer ekisticest,2,twl_scrabble_dictionary
ekistical,not-in-wn,False,,ekisticaler ekisticalest,2,twl_scrabble_dictionary
elastic,wn-adj,True,ans,elasticer elasticest,2,twl_scrabble_dictionary
elasticoviscous,not-in-wn,False,,elasticoviscouser elasticoviscousest,2,
elastinolytic,not-in-wn,False,,elastinolyticer elastinolyticest,2,
elastoacoustic,not-in-wn,False,,elastoacousticer elastoacousticest,2,
elastodynamical,not-in-wn,False,,elastodynamicaler elastodynamicalest,2,
elderly,wn-adj,True,ns,elderlier,1,twl_scrabble_dictionary
electrocapillary,not-in-wn,False,,electrocapillarier electrocapillariest,2,
electrocaustic,not-in-wn,False,,electrocausticer electrocausticest,2,
electrodynamical,not-in-wn,False,,electrodynamicaler electrodynamicalest,2,
electroelastic,not-in-wn,False,,electroelasticer electroelasticest,2,
electroendosmotic,not-in-wn,False,,electroendosmoticer electroendosmoticest,2,
electroexplosive,not-in-wn,False,,electroexplosiver electroexplosivest,2,
electrohydrodynamic,not-in-wn,False,,electrohydrodynamicer electrohydrodynamicest,2,
electrohydrodynamical,not-in-wn,False,,electrohydrodynamicaler electrohydrodynamicalest,2,
electrohydromechanical,not-in-wn,False,,electrohydromechanicaler electrohydromechanicalest,2,
electrohydrostatic,not-in-wn,False,,electrohydrostaticer electrohydrostaticest,2,
electrohypersensitive,not-in-wn,False,,electrohypersensitiver electrohypersensitivest,2,
electroimmunochemical,not-in-wn,False,,electroimmunochemicaler electroimmunochemicalest,2,
electroinductive,not-in-wn,False,,electroinductiver electroinductivest,2,
electrokinetic,not-in-wn,False,,electrokineticer electrokineticest,2,twl_scrabble_dictionary
electrokymographic,not-in-wn,False,,electrokymographicer electrokymographicest,2,
electronprobe,not-in-wn,False,,electronprober,1,
electronystagmographic,not-in-wn,False,,electronystagmographicer electronystagmographicest,2,
electrooptic,not-in-wn,False,,electroopticer electroopticest,2,
electrooptical,not-in-wn,False,,electroopticaler electroopticalest,2,
electroorganic,not-in-wn,False,,electroorganicer electroorganicest,2,
electroosmotic,not-in-wn,False,,electroosmoticer electroosmoticest,2,twl_scrabble_dictionary
electrooxidative,not-in-wn,False,,electrooxidativer electrooxidativest,2,
electropalatographic,not-in-wn,False,,electropalatographicer electropalatographicest,2,
electropathic,not-in-wn,False,,electropathicer electropathicest,2,
electropermeable,not-in-wn,False,,electropermeabler electropermeablest,2,
electropharmacological,not-in-wn,False,,electropharmacologicaler electropharmacologicalest,2,
electropherographic,not-in-wn,False,,electropherographicer electropherographicest,2,
electrophilic,not-in-wn,False,,electrophilicer electrophilicest,2,
electrophoretic,wn-adj,True,a,electrophoreticer electrophoreticest,2,twl_scrabble_dictionary
electrophoretical,not-in-wn,False,,electrophoreticaler electrophoreticalest,2,
electrosleep,wn-other,True,n,electrosleeper,1,
electrosmotic,not-in-wn,False,,electrosmoticer electrosmoticest,2,
electrosolar,not-in-wn,False,,electrosolarer electrosolarest,2,
electrospinnable,not-in-wn,False,,electrospinnabler electrospinnablest,2,
elenchic,not-in-wn,False,,elenchicer elenchicest,2,twl_scrabble_dictionary
elenctic,not-in-wn,False,,elencticer elencticest,2,twl_scrabble_dictionary
eleutheroembryonic,not-in-wn,False,,eleutheroembryonicer eleutheroembryonicest,2,
elhi,not-in-wn,False,,elhiest,1,twl_scrabble_dictionary
elidable,not-in-wn,False,,elidabler elidablest,2,
elidible,not-in-wn,False,,elidibler elidiblest,2,twl_scrabble_dictionary
eligible,wn-adj,True,a,eligibler,1,twl_scrabble_dictionary
eliminative,not-in-wn,False,,eliminativer eliminativest,2,twl_scrabble_dictionary
elliptic,wn-adj,True,s,ellipticer ellipticest,2,twl_scrabble_dictionary
elliptical,wn-adj,True,s,ellipticaler ellipticalest,2,twl_scrabble_dictionary
elusive,wn-adj,True,s,elusivest,1,twl_scrabble_dictionary
elvish,wn-adj,True,s,elvisher elvishest,2,twl_scrabble_dictionary
elytrous,not-in-wn,False,,elytrouser elytrousest,2,twl_scrabble_dictionary
emailable,not-in-wn,False,,emailabler emailablest,2,
emanant,not-in-wn,False,,emananter emanantest,2,twl_scrabble_dictionary
emanative,not-in-wn,False,,emanativer emanativest,2,twl_scrabble_dictionary
embalmable,not-in-wn,False,,embalmabler embalmablest,2,
embarrassable,not-in-wn,False,,embarrassabler embarrassablest,2,twl_scrabble_dictionary
embarrassed,wn-adj,True,sv,embarrasseder embarrassedest,2,twl_scrabble_dictionary
embossable,not-in-wn,False,,embossabler embossablest,2,twl_scrabble_dictionary
embowel,not-in-wn,False,,embowelest,1,twl_scrabble_dictionary
emissive,not-in-wn,False,,emissiver emissivest,2,twl_scrabble_dictionary
emptiable,not-in-wn,False,,emptiabler emptiablest,2,twl_scrabble_dictionary
empyemic,not-in-wn,False,,empyemicer empyemicest,2,twl_scrabble_dictionary
emulative,not-in-wn,False,,emulativer emulativest,2,twl_scrabble_dictionary
emulous,wn-adj,True,as,emulouser emulousest,2,twl_scrabble_dictionary
emulsible,not-in-wn,False,,emulsibler emulsiblest,2,twl_scrabble_dictionary
emulsifiable,not-in-wn,False,,emulsifiabler emulsifiablest,2,twl_scrabble_dictionary
emulsive,not-in-wn,False,,emulsiver emulsivest,2,twl_scrabble_dictionary
enactable,not-in-wn,False,,enactabler enactablest,2,twl_scrabble_dictionary
enatic,wn-adj,True,s,enaticest,1,twl_scrabble_dictionary
encashable,not-in-wn,False,,encashabler encashablest,2,twl_scrabble_dictionary
encenter,not-in-wn,False,,encenterer encenterest,2,
encephalopuncture,not-in-wn,False,,encephalopuncturer,1,
encephalotome,not-in-wn,False,,encephalotomer,1,
enclitic,not-in-wn,False,,encliticer encliticest,2,twl_scrabble_dictionary
enclitical,not-in-wn,False,,encliticaler encliticalest,2,
encodable,not-in-wn,False,,encodabler encodablest,2,twl_scrabble_dictionary
encryptable,not-in-wn,False,,encryptabler encryptablest,2,
encryptive,not-in-wn,False,,encryptiver encryptivest,2,
encyclical,wn-adj,True,ns,encyclicaler encyclicalest,2,twl_scrabble_dictionary
encyclopaedic,wn-adj,True,s,encyclopaedicer encyclopaedicest,2,twl_scrabble_dictionary
encyclopedic,wn-adj,True,s,encyclopedicer encyclopedicest,2,twl_scrabble_dictionary
endecasyllabic,not-in-wn,False,,endecasyllabicer endecasyllabicest,2,
endemial,not-in-wn,False,,endemialer endemialest,2,twl_scrabble_dictionary
endemical,wn-adj,True,a,endemicaler endemicalest,2,twl_scrabble_dictionary
endergonic,wn-adj,True,a,endergonicer endergonicest,2,twl_scrabble_dictionary
endermal,not-in-wn,False,,endermaler endermalest,2,
endermic,wn-adj,True,a,endermicer endermicest,2,twl_scrabble_dictionary
endian,not-in-wn,False,,endianer endianest,2,
endorsable,not-in-wn,False,,endorsabler endorsablest,2,twl_scrabble_dictionary
endospherical,not-in-wn,False,,endosphericaler endosphericalest,2,
endosporal,not-in-wn,False,,endosporaler endosporalest,2,
endosseous,not-in-wn,False,,endosseouser endosseousest,2,
endosternal,not-in-wn,False,,endosternaler endosternalest,2,
endosurgical,not-in-wn,False,,endosurgicaler endosurgicalest,2,
endosymbiontic,not-in-wn,False,,endosymbionticer endosymbionticest,2,
endotheloid,not-in-wn,False,,endotheloider,1,
endowable,not-in-wn,False,,endowabler endowablest,2,
endtriassic,not-in-wn,False,,endtriassicer endtriassicest,2,
endurable,wn-adj,True,s,endurabler endurablest,2,twl_scrabble_dictionary
enfetter,not-in-wn,False,,enfetterer,1,twl_scrabble_dictionary
enforceable,wn-adj,True,a,enforceabler enforceablest,2,twl_scrabble_dictionary
engineerable,not-in-wn,False,,engineerabler engineerablest,2,
enterable,not-in-wn,False,,enterabler enterablest,2,twl_scrabble_dictionary
enteroaggregative,not-in-wn,False,,enteroaggregativer enteroaggregativest,2,
enteroceptive,not-in-wn,False,,enteroceptiver enteroceptivest,2,
enteronephric,not-in-wn,False,,enteronephricer enteronephricest,2,
enteropathogenic,not-in-wn,False,,enteropathogenicer enteropathogenicest,2,
enterorenal,not-in-wn,False,,enterorenaler enterorenalest,2,
enteroscopic,not-in-wn,False,,enteroscopicer enteroscopicest,2,
enterotoxaemic,not-in-wn,False,,enterotoxaemicer enterotoxaemicest,2,
enterotoxemic,not-in-wn,False,,enterotoxemicer enterotoxemicest,2,
enterotoxigenic,not-in-wn,False,,enterotoxigenicer,1,
enumerable,wn-adj,True,s,enumerabler enumerablest,2,twl_scrabble_dictionary
enumerative,not-in-wn,False,,enumerativer enumerativest,2,twl_scrabble_dictionary
enunciable,not-in-wn,False,,enunciabler enunciablest,2,twl_scrabble_dictionary
enzootic,wn-adj,True,s,enzooticer enzooticest,2,twl_scrabble_dictionary
enzymatic,wn-adj,True,a,enzymaticer enzymaticest,2,twl_scrabble_dictionary
enzymogenic,not-in-wn,False,,enzymogenicer enzymogenicest,2,
enzymoid,not-in-wn,False,,enzymoider enzymoidest,2,
enzymopathic,not-in-wn,False,,enzymopathicer enzymopathicest,2,
enzymopenic,not-in-wn,False,,enzymopenicer enzymopenicest,2,
eolian,wn-other,True,n,eolianer eolianest,2,twl_scrabble_dictionary
eolithic,wn-adj,True,an,eolithicer eolithicest,2,twl_scrabble_dictionary
eonian,wn-adj,True,as,eonianer eonianest,2,twl_scrabble_dictionary
eosinopenic,not-in-wn,False,,eosinopenicer,1,
epicuticular,not-in-wn,False,,epicuticularest,1,twl_scrabble_dictionary
epicyclic,wn-adj,True,a,epicyclicer epicyclicest,2,twl_scrabble_dictionary
epicycloid,wn-other,True,n,epicycloider epicycloidest,2,twl_scrabble_dictionary
epidemical,not-in-wn,False,,epidemicaler epidemicalest,2,twl_scrabble_dictionary
epidemiological,wn-adj,True,a,epidemiologicaler epidemiologicalest,2,twl_scrabble_dictionary
epidermal,wn-adj,True,a,epidermalest,1,twl_scrabble_dictionary
epidermatic,not-in-wn,False,,epidermaticer epidermaticest,2,
epidermatous,not-in-wn,False,,epidermatouser epidermatousest,2,
epididymotesticular,not-in-wn,False,,epididymotesticularer epididymotesticularest,2,
epidioritic,not-in-wn,False,,epidioriticer epidioriticest,2,
epidogenetic,not-in-wn,False,,epidogeneticer epidogeneticest,2,
epidotic,not-in-wn,False,,epidoticer epidoticest,2,twl_scrabble_dictionary
epidural,wn-adj,True,an,epiduraler epiduralest,2,twl_scrabble_dictionary
epifaunal,not-in-wn,False,,epifaunaler epifaunalest,2,twl_scrabble_dictionary
epifocal,not-in-wn,False,,epifocaler epifocalest,2,twl_scrabble_dictionary
epigamous,not-in-wn,False,,epigamouser epigamousest,2,
epimeric,not-in-wn,False,,epimericer epimericest,2,twl_scrabble_dictionary
epinastic,not-in-wn,False,,epinasticer epinasticest,2,twl_scrabble_dictionary
epipalaeolithic,not-in-wn,False,,epipalaeolithicer epipalaeolithicest,2,
epiparasitic,not-in-wn,False,,epiparasiticer epiparasiticest,2,
epipelagic,not-in-wn,False,,epipelagicer epipelagicest,2,twl_scrabble_dictionary
epiphanic,not-in-wn,False,,epiphanicer epiphanicest,2,twl_scrabble_dictionary
epiphanous,not-in-wn,False,,epiphanouser epiphanousest,2,twl_scrabble_dictionary
epiphreatic,not-in-wn,False,,epiphreaticer epiphreaticest,2,
epiphysial,wn-adj,True,a,epiphysialer epiphysialest,2,twl_scrabble_dictionary
epiplanktic,not-in-wn,False,,epiplankticer epiplankticest,2,
epiplanktonic,not-in-wn,False,,epiplanktonicer epiplanktonicest,2,
epiplastic,not-in-wn,False,,epiplasticer epiplasticest,2,
epipodial,not-in-wn,False,,epipodialer epipodialest,2,
epipolar,not-in-wn,False,,epipolarer epipolarest,2,
episclerotic,not-in-wn,False,,episcleroticer episcleroticest,2,
episcopical,not-in-wn,False,,episcopicaler episcopicalest,2,
episodic,wn-adj,True,s,episodicer episodicest,2,twl_scrabble_dictionary
episodical,not-in-wn,False,,episodicaler episodicalest,2,twl_scrabble_dictionary
episomal,not-in-wn,False,,episomaler episomalest,2,twl_scrabble_dictionary
epistatic,not-in-wn,False,,epistaticer epistaticest,2,twl_scrabble_dictionary
epistrophic,not-in-wn,False,,epistrophicer epistrophicest,2,
epistylar,not-in-wn,False,,epistylarer epistylarest,2,
episymbiotic,not-in-wn,False,,episymbioticer episymbioticest,2,
epitaphial,not-in-wn,False,,epitaphialer epitaphialest,2,twl_scrabble_dictionary
epitaphic,not-in-wn,False,,epitaphicer epitaphicest,2,twl_scrabble_dictionary
epithelial,wn-adj,True,a,epithelialest,1,twl_scrabble_dictionary
epitheliomatous,not-in-wn,False,,epitheliomatouser epitheliomatousest,2,twl_scrabble_dictionary
equable,wn-adj,True,s,equabler equablest,2,twl_scrabble_dictionary
equatable,not-in-wn,False,,equatabler equatablest,2,twl_scrabble_dictionary
equilibrant,not-in-wn,False,,equilibranter equilibrantest,2,
equilibrative,not-in-wn,False,,equilibrativer equilibrativest,2,
equilibrial,not-in-wn,False,,equilibrialer equilibrialest,2,
equilibrioceptive,not-in-wn,False,,equilibrioceptiver equilibrioceptivest,2,
equilibristic,not-in-wn,False,,equilibristicer equilibristicest,2,
equimarginal,not-in-wn,False,,equimarginaler equimarginalest,2,
equinoctial,wn-adj,True,an,equinoctialer equinoctialest,2,twl_scrabble_dictionary
equipable,not-in-wn,False,,equipabler equipablest,2,
equippable,not-in-wn,False,,equippabler equippablest,2,
equisetic,not-in-wn,False,,equiseticer equiseticest,2,twl_scrabble_dictionary
equitable,wn-adj,True,a,equitabler equitablest,2,twl_scrabble_dictionary
equivalent,wn-adj,True,ns,equivalentest,1,twl_scrabble_dictionary
equivocal,wn-adj,True,as,equivocaler equivocalest,2,twl_scrabble_dictionary
eradicable,wn-adj,True,a,eradicabler eradicablest,2,twl_scrabble_dictionary
erasable,wn-adj,True,s,erasabler erasablest,2,twl_scrabble_dictionary
erective,not-in-wn,False,,erectiver erectivest,2,twl_scrabble_dictionary
eremetical,not-in-wn,False,,eremeticaler eremeticalest,2,
erethic,not-in-wn,False,,erethiccer erethiccest,2,twl_scrabble_dictionary
erethitic,not-in-wn,False,,erethiticer erethiticest,2,twl_scrabble_dictionary
ergastic,not-in-wn,False,,ergasticer ergasticest,2,twl_scrabble_dictionary
ergodic,wn-adj,True,s,ergodicer ergodicest,2,twl_scrabble_dictionary
ergogenetic,not-in-wn,False,,ergogeneticer ergogeneticest,2,
ergogenic,not-in-wn,False,,ergogenicer ergogenicest,2,twl_scrabble_dictionary
ergonomic,wn-adj,True,a,ergonomicer ergonomicest,2,twl_scrabble_dictionary
ergospheric,not-in-wn,False,,ergosphericer ergosphericest,2,
erodable,not-in-wn,False,,erodabler erodablest,2,twl_scrabble_dictionary
erodible,not-in-wn,False,,erodibler erodiblest,2,twl_scrabble_dictionary
erogenic,not-in-wn,False,,erogenicer erogenicest,2,twl_scrabble_dictionary
erosible,not-in-wn,False,,erosibler erosiblest,2,twl_scrabble_dictionary
errable,not-in-wn,False,,errabler,1,twl_scrabble_dictionary
erudite,wn-adj,True,s,eruditer eruditest,2,twl_scrabble_dictionary
erythroleukaemic,not-in-wn,False,,erythroleukaemicer erythroleukaemicest,2,
erythroleukemic,not-in-wn,False,,erythroleukemicer erythroleukemicest,2,
erythroleukotic,not-in-wn,False,,erythroleukoticer erythroleukoticest,2,
erythrolytic,not-in-wn,False,,erythrolyticer erythrolyticest,2,
erythromyeloblastic,not-in-wn,False,,erythromyeloblasticer erythromyeloblasticest,2,
erythromyelocytic,not-in-wn,False,,erythromyelocyticer erythromyelocyticest,2,
erythromyelogenous,not-in-wn,False,,erythromyelogenouser erythromyelogenousest,2,
erythropathy,not-in-wn,False,,erythropathier erythropathiest,2,
escalatory,not-in-wn,False,,escalatorier escalatoriest,2,twl_scrabble_dictionary
esophageal,wn-adj,True,a,esophagealer esophagealest,2,twl_scrabble_dictionary
esophagocutaneous,not-in-wn,False,,esophagocutaneouser esophagocutaneousest,2,
esophagogastroduodenal,not-in-wn,False,,esophagogastroduodenaller esophagogastroduodenallest,2,
esoteric,wn-adj,True,a,esotericer esotericest,2,twl_scrabble_dictionary
establishable,not-in-wn,False,,establishabler establishablest,2,twl_scrabble_dictionary
estimable,wn-adj,True,as,estimabler estimablest,2,twl_scrabble_dictionary
estimative,not-in-wn,False,,estimativer estimativest,2,twl_scrabble_dictionary
ethereal,wn-adj,True,as,etherealer,1,twl_scrabble_dictionary
ethnic,wn-adj,True,ns,ethnicer ethnicest,2,twl_scrabble_dictionary
ethnical,wn-adj,True,s,ethnicaler ethnicalest,2,twl_scrabble_dictionary
ethnoaesthetic,not-in-wn,False,,ethnoaestheticer ethnoaestheticest,2,
ethnoarchaeological,not-in-wn,False,,ethnoarchaeologicaler ethnoarchaeologicalest,2,
ethnoastronomical,not-in-wn,False,,ethnoastronomicaler ethnoastronomicalest,2,
ethnobiological,not-in-wn,False,,ethnobiologicaler ethnobiologicalest,2,
ethnobotanic,not-in-wn,False,,ethnobotanicer ethnobotanicest,2,
ethnobotanical,not-in-wn,False,,ethnobotanicaler ethnobotanicalest,2,twl_scrabble_dictionary
